5.282516	-0.106962	0.000000	1.026613	0.515499	0.821670	0.714076	1.033636	1	1	0
5.265487	0.187836	0.000000	1.009319	0.497834	0.287098	1.288262	-1.961331	1	1	0
5.278287	-0.090446	0.000000	1.017319	0.501977	-0.441368	3.208246	1.588081	1	-1	0
5.278965	-0.000407	0.000000	1.033655	0.500857	-0.374905	-1.471223	0.910895	1	1	0
5.252786	-0.106113	0.000000	1.002915	0.496144	-0.042712	7.430221	0.193532	1	-1	0
5.280989	0.091718	0.000000	1.032950	0.519857	-0.303424	0.293373	0.606216	1	-1	0
5.276701	-0.013258	0.000000	1.032533	0.496875	-0.229901	-1.022577	-0.699044	-1	-1	0
5.270607	0.043116	0.000000	1.007181	0.510820	-0.557426	1.837049	-1.874787	-1	-1	0
5.277977	-0.089808	0.000000	1.017885	0.482484	0.785710	-2.729348	-2.757124	-1	-1	0
5.262595	-0.128364	0.000000	1.020161	0.483041	0.093293	-4.754145	-2.668270	-1	-1	0
5.278276	-0.087302	0.000000	1.040292	0.500421	-0.152451	-2.023054	-2.267173	1	-1	0
5.272938	-0.023117	0.000000	1.019439	0.513241	0.255273	-5.059657	2.400568	-1	-1	0
5.283557	-0.110934	0.000000	1.021725	0.496796	-0.825455	0.559296	-0.606118	1	-1	0
5.278404	-0.114937	0.000000	1.020601	0.509609	0.059577	0.771508	0.826662	1	-1	0
5.281057	-0.174291	0.000000	1.023433	0.487973	0.525498	3.076680	-0.514689	-1	-1	0
5.284935	-0.163837	0.000000	1.018366	0.501525	-0.485251	1.380413	1.024612	-1	1	0
5.279716	-0.164678	0.000000	1.009781	0.482259	0.972871	-13.124084	-5.644739	-1	-1	0
5.280922	0.023486	0.000000	1.020824	0.503475	0.572647	-1.959356	-0.849725	1	-1	0
5.279225	0.154231	0.000000	1.043804	0.497397	0.925202	5.627929	-1.706701	1	-1	0
5.269501	-0.195493	0.000000	1.018938	0.483753	-0.394824	19.905737	0.269888	-1	-1	0
5.280809	0.169301	0.000000	1.000512	0.508462	-0.087071	0.556243	-0.342498	-1	1	0
5.261302	-0.188944	0.000000	1.008438	0.482814	0.674354	-3.984377	-2.096833	-1	-1	0
5.272793	-0.193928	0.000000	1.001722	0.497889	0.443194	4.560593	5.276904	-1	-1	0
5.265966	-0.188117	0.000000	1.003466	0.476852	0.280071	-5.553671	3.398900	-1	-1	0
5.277917	-0.119322	0.000000	1.023312	0.513878	-0.107041	3.415143	3.714988	-1	-1	0
5.279499	-0.048562	0.000000	1.023190	0.495816	-0.880211	-1111.000000	-1111.000000	0	-1	0
5.281018	-0.079122	0.000000	1.040644	0.499746	-0.822355	-2.081391	2.085873	-1	-1	0
5.273945	0.102535	0.000000	1.019849	0.491149	-0.262703	2.056072	1.141734	-1	-1	0
5.280393	-0.012535	0.000000	1.021571	0.501918	-0.927663	-7.236328	-1.027187	-1	1	0
5.278728	-0.089812	0.000000	1.021045	0.499209	0.849504	-3.163605	-0.280195	1	1	0
5.279224	-0.092922	0.000000	1.023694	0.480981	-0.962946	-4.452773	2.028633	1	-1	0
5.279448	-0.102507	0.000000	1.025358	0.514706	0.784667	1.128240	0.214599	-1	-1	0
5.276300	-0.120754	0.000000	1.011120	0.503549	0.480592	3.215451	1.531954	-1	-1	0
5.275064	-0.063535	0.000000	1.045286	0.498189	0.223445	-0.699107	-0.646021	-1	1	0
5.280519	-0.199837	0.000000	1.025309	0.502234	-0.040636	0.506124	-1.282491	1	1	0
5.280188	-0.152789	0.000000	1.019908	0.485701	-0.364645	-6.747580	-5.904292	1	1	0
5.266654	-0.009207	0.000000	1.021199	0.514068	0.776713	-0.835296	0.088716	-1	-1	0
5.253929	-0.186256	0.000000	1.039573	0.510627	-0.188379	2.241969	1.609061	-1	1	0
5.277950	0.003344	0.000000	1.021077	0.481648	0.359637	-1.729683	-1.299120	1	1	0
5.252389	0.045562	0.000000	1.026624	0.516047	0.443815	-2.029443	0.512154	1	1	0
5.256547	-0.135544	0.000000	1.023577	0.491103	0.659063	4.651419	1.865813	-1	-1	0
5.281849	-0.030370	0.000000	1.022947	0.493992	-0.789220	14.309095	0.528237	1	1	0
5.282582	-0.122170	0.000000	1.019774	0.513253	0.651961	-3.005089	-2.298630	-1	-1	0
5.279828	-0.155268	0.000000	1.048480	0.490705	-0.806462	16.583704	2.152705	1	-1	0
5.278819	-0.117849	0.000000	1.017114	0.515662	-0.253537	3.012014	0.007585	1	1	0
5.251628	0.052199	0.000000	1.032596	0.500668	0.275970	-6.050334	3.907315	-1	1	0
5.272525	-0.173877	0.000000	1.014092	0.510469	0.665291	-0.225411	1.465824	1	1	0
5.278969	-0.008613	0.000000	1.026031	0.515095	0.758647	6.072731	0.590134	-1	-1	0
5.261841	-0.108691	0.000000	1.041178	0.490838	-0.454044	-0.064401	-0.348588	1	1	0
5.276217	-0.177863	0.000000	1.020446	0.489885	-0.648522	-2.829165	-3.326908	-1	-1	0
5.281635	-0.002372	0.000000	1.000116	0.483721	0.180905	-0.883903	1.063444	1	1	0
5.279531	-0.090852	0.000000	1.019747	0.509576	0.879503	-1.011123	-1.515130	-1	-1	0
5.282399	-0.041584	0.000000	1.022939	0.515937	0.465090	-2.639386	-0.962535	1	1	0
5.279986	-0.115600	0.000000	1.017313	0.513310	0.807723	1.663817	1.295572	1	1	0
5.265752	-0.008496	0.000000	1.007003	0.516159	-0.632752	0.412014	1.530533	1	-1	0
5.250505	0.165041	0.000000	1.016760	0.515505	-0.159852	-0.021014	-0.374594	1	1	0
5.280978	-0.146828	0.000000	1.020175	0.491522	-0.765971	0.623978	1.096665	-1	-1	0
5.278213	-0.122803	0.000000	1.018585	0.517750	-0.866970	0.652741	-0.019333	1	1	0
5.276550	-0.162691	0.000000	1.022213	0.518299	-0.617612	1.720405	-3.624365	-1	-1	0
5.279004	-0.089805	0.000000	1.023829	0.475605	-0.544869	0.863056	2.942849	1	1	0
5.275198	-0.098397	0.000000	1.019869	0.487959	-0.813824	-5.998797	-4.702917	1	-1	0
5.265265	-0.001124	0.000000	1.029627	0.512451	-0.986645	-4.196041	-1.209013	1	1	0
5.280928	-0.104909	0.000000	1.015410	0.484424	-0.972762	15.512194	4.164032	1	1	0
5.255236	0.071393	0.000000	1.022732	0.505439	-0.029359	0.514032	-1.616175	-1	-1	0
5.263874	0.167170	0.000000	1.004027	0.492663	0.753009	4.470818	0.318468	1	1	0
5.252644	-0.176000	0.000000	1.048695	0.511294	0.394548	1.935429	-0.534189	-1	1	0
5.284597	-0.102760	0.000000	1.039940	0.494286	-0.752521	0.386480	0.160721	-1	1	0
5.276080	0.038879	0.000000	1.028366	0.503348	-0.783836	0.011111	-0.006744	1	1	0
5.282293	-0.166278	0.000000	1.018341	0.478162	0.542921	1.197654	-0.260898	-1	1	0
5.275035	-0.074676	0.000000	1.019785	0.496654	-0.953352	2.639045	-0.258917	-1	-1	0
5.278792	-0.006718	0.000000	1.037042	0.496777	0.082499	0.461181	0.628769	1	1	0
5.274113	-0.110294	0.000000	1.019524	0.498995	-0.243199	-1.048820	-0.917271	1	1	0
5.280207	-0.176503	0.000000	1.018072	0.494189	0.317332	-2.775600	-1.309305	1	1	0
5.278317	-0.122394	0.000000	1.003994	0.486092	-0.460519	-4.046762	-2.152889	1	1	0
5.274572	0.053510	0.000000	1.031646	0.477507	0.730501	6.020282	-0.963977	-1	-1	0
5.280471	-0.137409	0.000000	1.028922	0.497750	0.444490	-0.556591	0.676713	1	1	0
5.279011	-0.116852	0.000000	1.020302	0.481208	0.431817	-1111.000000	-1111.000000	0	1	0
5.268013	0.004256	0.000000	1.010063	0.506690	-0.999801	-13.155771	-1.534205	1	1	0
5.282492	-0.120751	0.000000	1.019957	0.495608	-0.972446	16.317188	-0.598240	1	1	0
5.281200	-0.110368	0.000000	1.019683	0.513621	-0.300879	-1.453539	-1.619706	1	-1	0
5.281631	0.043887	0.000000	1.027728	0.513844	-0.820913	4.847421	2.869695	1	-1	0
5.265262	-0.132421	0.000000	1.022305	0.477327	-0.313733	-1.838352	0.513990	1	-1	0
5.279407	-0.002789	0.000000	1.037550	0.497950	0.600719	-3.205616	-3.119804	1	1	0
5.281890	-0.110997	0.000000	1.015524	0.508021	-0.998597	4.762379	-0.847567	1	-1	0
5.280026	-0.003573	0.000000	1.017278	0.498711	-0.512552	-1.009717	-0.905776	1	1	0
5.279514	-0.093396	0.000000	1.018764	0.497341	0.786343	-2.793702	-2.533466	-1	1	0
5.277997	-0.176257	0.000000	1.020921	0.497048	0.658850	0.102814	1.353178	-1	1	0
5.284079	-0.139696	0.000000	1.004475	0.493855	-0.831511	-0.769398	2.169928	1	1	0
5.275599	-0.177262	0.000000	1.013980	0.497328	-0.286140	-3.074635	0.358904	-1	-1	0
5.279812	0.144926	0.000000	1.022709	0.483157	0.753184	-1.371692	2.425750	-1	1	0
5.267096	0.044821	0.000000	1.021786	0.485956	0.791273	0.151375	7.174735	-1	-1	0
5.281377	-0.087732	0.000000	1.008577	0.499741	0.423757	0.641692	0.252711	-1	-1	0
5.284594	-0.098663	0.000000	1.017851	0.514475	-0.178278	0.319502	1.458390	1	1	0
5.283274	-0.061350	0.000000	1.022401	0.478361	0.767144	-1.905774	-1.586477	-1	1	0
5.267208	0.110546	0.000000	1.001518	0.498636	0.187509	-2.310034	-0.212655	1	1	0
5.262660	0.137620	0.000000	1.017336	0.495899	-0.552989	-0.516622	1.872701	1	1	0
5.274639	-0.118442	0.000000	1.017881	0.512503	-0.672562	-1.602564	-1.041543	1	1	0
5.274539	-0.124218	0.000000	1.020826	0.515969	-0.081533	0.601920	-0.163354	-1	1	0
5.274184	0.047635	0.000000	1.018571	0.498933	0.090093	0.595501	0.130908	-1	-1	0
5.275609	0.050127	0.000000	1.029895	0.508288	-0.691092	3.794448	-0.765161	-1	-1	0
5.277053	-0.076325	0.000000	1.015402	0.512674	0.411378	-6.102810	-1.073870	-1	-1	0
5.273573	-0.124178	0.000000	1.020740	0.480711	-0.169422	0.394377	-0.361440	1	1	0
5.279749	-0.093425	0.000000	1.017006	0.495360	0.617955	-0.663029	-0.009797	-1	-1	0
5.278495	-0.129710	0.000000	1.022055	0.486955	0.775779	-2.864649	-0.961713	-1	-1	0
5.279067	0.162746	0.000000	1.035735	0.495253	0.489755	12.147408	-2.526182	1	1	0
5.279480	-0.097468	0.000000	1.014317	0.485046	0.729525	-2.698119	-3.448471	-1	-1	0
5.278929	-0.115564	0.000000	1.025314	0.503065	0.081570	-0.448375	0.661709	1	1	0
5.281128	-0.137623	0.000000	1.011474	0.481782	0.602662	0.276350	1.498890	1	1	0
5.275183	-0.181556	0.000000	1.020705	0.499973	-0.916199	-2.488027	-5.513637	-1	-1	0
5.278437	0.081743	0.000000	1.046199	0.511939	0.491504	1.290550	0.243981	1	-1	0
5.282098	-0.010132	0.000000	1.015107	0.496338	0.563430	0.571171	-0.566652	-1	-1	0
5.282428	-0.135292	0.000000	1.019671	0.497916	-0.792019	3.754575	5.113976	-1	1	0
5.281718	-0.120520	0.000000	1.018441	0.512522	-0.676862	4.475849	0.472467	-1	-1	0
5.261441	-0.080377	0.000000	1.000687	0.494826	0.312985	0.972394	-0.016053	-1	1	0
5.272202	-0.085853	0.000000	1.012885	0.518066	-0.650836	6.728599	0.301575	1	1	0
5.264599	-0.141522	0.000000	1.042833	0.502734	-0.255940	3.113803	1.679915	-1	1	0
5.278525	-0.098798	0.000000	1.023160	0.487779	-0.136560	-1.020829	-0.721951	1	1	0
5.254155	-0.110281	0.000000	1.013144	0.486200	-0.248178	-2.361065	-1.203893	1	1	0
5.273873	-0.016382	0.000000	1.035278	0.475619	-0.709841	2.347159	-1.483969	1	1	0
5.277332	-0.017379	0.000000	1.026005	0.493386	-0.816674	0.125894	-0.302905	-1	-1	0
5.273454	-0.175973	0.000000	1.014245	0.499673	-0.313824	2.946209	0.464709	-1	-1	0
5.277163	0.090013	0.000000	1.049576	0.496083	-0.566845	-1.845156	-1.808461	-1	-1	0
5.277658	-0.172418	0.000000	1.014868	0.515671	0.920604	1.622458	0.392920	-1	-1	0
5.278997	-0.104258	0.000000	1.020450	0.489567	0.485897	-0.437638	-0.149930	-1	-1	0
5.277153	-0.091789	0.000000	1.021139	0.508747	-0.625215	-0.390644	1.335794	-1	-1	0
5.279204	-0.120761	0.000000	1.031760	0.504369	-0.847332	3.057682	-1.079022	1	-1	0
5.268086	-0.013256	0.000000	1.020109	0.496518	0.517234	20.774733	0.352385	1	-1	0
5.268129	-0.164090	0.000000	1.017825	0.497358	0.905367	4.986755	0.326041	1	1	0
5.279399	-0.170891	0.000000	1.014873	0.496913	0.871150	-0.756697	-0.120965	1	1	0
5.278722	-0.074652	0.000000	1.023701	0.509674	-0.683851	-2.430465	-1.416662	1	1	0
5.280482	-0.179131	0.000000	1.019008	0.490788	0.833100	11.475886	4.879898	-1	-1	0
5.280705	0.135339	0.000000	1.015746	0.490376	0.808960	-0.340993	-5.483713	-1	-1	0
5.277093	0.065549	0.000000	1.020214	0.485816	-0.598193	2.131180	0.672432	1	1	0
5.280809	-0.085618	0.000000	1.018860	0.497321	0.569117	0.820099	1.472016	1	-1	0
5.281620	-0.096043	0.000000	1.017976	0.489028	0.778600	1.664661	0.107159	1	1	0
5.269178	0.104251	0.000000	1.021226	0.506899	0.821709	-5.127130	-1.190458	-1	-1	0
5.259485	-0.114578	0.000000	1.023255	0.492040	0.485545	-0.727710	0.610308	-1	-1	0
5.266724	0.111018	0.000000	1.017515	0.518568	0.901375	-3.569686	-0.508264	-1	-1	0
5.277505	-0.190260	0.000000	1.017515	0.498477	0.901375	-3.469990	1.365903	1	-1	0
5.274438	-0.183603	0.000000	1.017938	0.502272	-0.881728	1.864585	0.890911	1	1	0
5.277043	-0.120537	0.000000	1.027907	0.499124	-0.701370	10.716578	-1.398823	-1	-1	0
5.282316	-0.114416	0.000000	1.017061	0.492256	0.744860	-3.455146	-2.427606	-1	-1	0
5.284011	-0.069212	0.000000	1.025284	0.477845	-0.932667	-0.070563	-0.567585	-1	-1	0
5.280645	-0.149706	0.000000	1.016201	0.489561	-0.501586	-3.739913	-0.629459	1	1	0
5.277193	-0.111735	0.000000	1.019480	0.489739	0.803008	1.369328	-7.585167	-1	-1	0
5.278500	-0.107444	0.000000	1.022558	0.476883	-0.570579	-6.462143	-2.684330	1	1	0
5.281138	-0.045701	0.000000	1.020784	0.503033	0.192518	1.279344	0.334497	1	-1	0
5.278603	-0.162005	0.000000	1.013185	0.492840	-0.758513	-0.015880	-0.635340	1	1	0
5.279802	-0.089927	0.000000	1.017889	0.508289	0.916422	-0.167843	-1.881131	-1	1	0
5.280163	-0.027414	0.000000	1.034290	0.514638	-0.408251	-3.397963	-0.239497	1	-1	0
5.282397	-0.107816	0.000000	1.019465	0.475366	-0.399159	4.060059	3.923708	1	-1	0
5.279715	-0.034930	0.000000	1.020506	0.514432	0.954720	3.005727	1.718224	-1	-1	0
5.279335	-0.090195	0.000000	1.018240	0.484651	-0.295085	-1.210517	-0.130431	1	1	0
5.280705	-0.130759	0.000000	1.022529	0.509822	-0.600881	2.032056	0.496348	-1	-1	0
5.279402	-0.092888	0.000000	1.019814	0.506838	0.518541	1.792533	1.892738	-1	-1	0
5.281205	-0.001779	0.000000	1.028759	0.501330	0.564361	0.541770	1.401725	1	1	0
5.278821	-0.126891	0.000000	1.019845	0.480498	0.689237	-1.400539	-0.148494	1	1	0
5.256051	0.171302	0.000000	1.019833	0.500848	-0.532776	1.140642	-1.385086	1	1	0
5.279448	0.062567	0.000000	1.014406	0.508681	0.861070	4.497384	4.641821	1	1	0
5.281266	-0.099128	0.000000	1.032898	0.493091	0.414511	1.823895	1.164444	-1	-1	0
5.265105	0.058274	0.000000	1.041395	0.476743	0.540793	5.893747	-0.575478	-1	-1	0
5.283988	-0.124492	0.000000	1.013560	0.510895	0.650426	1.373062	1.787200	1	1	0
5.277350	-0.137183	0.000000	1.019206	0.479280	-0.830347	5.248637	-2.031483	1	-1	0
5.277586	-0.056602	0.000000	1.020908	0.517509	-0.830322	-1.496091	-1.228226	1	1	0
5.280111	-0.096107	0.000000	1.020029	0.504201	0.187508	0.088864	-0.201400	-1	-1	0
5.283345	-0.146281	0.000000	1.014432	0.515568	0.706470	-8.122211	-8.357967	1	1	0
5.282087	-0.156867	0.000000	1.024646	0.475179	-0.790728	14.458693	1.711521	-1	-1	0
5.276880	-0.113226	0.000000	1.017312	0.500542	-0.963190	2.198563	2.146751	1	1	0
5.284122	-0.168862	0.000000	1.044527	0.486397	-0.704323	10.457849	1.763960	-1	-1	0
5.281606	-0.119010	0.000000	1.017864	0.483767	-0.569800	-1.221508	-0.829611	1	1	0
5.275557	0.179996	0.000000	1.034746	0.497269	0.465553	-8.654116	-8.718089	1	1	0
5.257063	-0.110080	0.000000	1.035407	0.504088	-0.569384	1.085865	2.480619	1	1	0
5.277110	-0.093161	0.000000	1.023914	0.496947	-0.763313	-1.426776	1.031417	-1	-1	0
5.277876	-0.121851	0.000000	1.015289	0.479119	-0.693313	-2.492339	-0.246180	1	-1	0
5.283405	-0.146268	0.000000	1.013511	0.497530	-0.100768	1.764677	0.538349	-1	1	0
5.281911	-0.066255	0.000000	1.011762	0.510104	-0.988198	14.012560	0.890852	1	1	0
5.277878	-0.028744	0.000000	1.013175	0.476779	-0.165568	3.695575	-0.883971	-1	1	0
5.279488	0.091839	0.000000	1.027530	0.510897	0.724614	2.186830	2.692758	-1	-1	0
5.278240	-0.035027	0.000000	1.032034	0.509300	0.640781	2.622042	2.260614	1	1	0
5.275996	0.006824	0.000000	1.033340	0.501044	0.358322	-4.531084	-4.722357	1	1	0
5.283595	-0.113856	0.000000	1.015968	0.513893	-0.887497	-1.352525	-1.215354	-1	-1	0
5.275671	-0.107218	0.000000	1.005879	0.518608	-0.282355	-4.280485	-2.048427	1	1	0
5.279513	-0.080316	0.000000	1.017929	0.475367	-0.123597	-2.387205	-1.066888	-1	1	0
5.282668	-0.047520	0.000000	1.035540	0.509205	0.192178	3.478343	1.393575	-1	-1	0
5.274686	-0.146597	0.000000	1.031284	0.503627	0.462731	1.218890	3.276966	1	-1	0
5.275500	0.062537	0.000000	1.048693	0.498097	0.493450	3.876198	0.916907	1	1	0
5.263650	0.151361	0.000000	1.019517	0.496977	0.004248	-5.094351	-2.236237	-1	1	0
5.275934	-0.078679	0.000000	1.025450	0.502771	0.731065	0.757627	-0.685809	1	1	0
5.279545	-0.109921	0.000000	1.021252	0.515738	-0.593295	-2.069963	-2.517146	1	1	0
5.277696	-0.021758	0.000000	1.034341	0.504656	-0.553466	1.188284	1.554794	-1	1	0
5.266284	-0.151585	0.000000	1.007727	0.499591	-0.131896	18.087954	1.885530	1	1	0
5.272577	0.093705	0.000000	1.036776	0.500163	0.064300	-9.038610	1.447480	1	1	0
5.281137	-0.117567	0.000000	1.021358	0.488512	-0.756437	0.135533	2.525129	-1	-1	0
5.278537	-0.049746	0.000000	1.030615	0.506594	0.401819	-3.540007	-2.094679	-1	-1	0
5.278873	-0.160337	0.000000	1.028268	0.512863	0.647570	-11.807597	-1.090180	1	1	0
5.278401	-0.032053	0.000000	1.011738	0.502894	-0.624235	2.640478	0.920052	-1	-1	0
5.272937	-0.011830	0.000000	1.019496	0.499923	0.616222	3.252966	3.326379	-1	-1	0
5.277134	-0.051403	0.000000	1.017421	0.503715	-0.689044	-5.590913	0.130677	1	-1	0
5.275346	-0.134300	0.000000	1.044766	0.511196	0.191146	0.249860	1.051389	-1	1	0
5.281658	-0.162029	0.000000	1.023725	0.485107	-0.749962	2.815021	2.503545	-1	-1	0
5.281085	-0.128523	0.000000	1.037199	0.497496	-0.794222	-6.530340	-8.179170	-1	-1	0
5.271812	-0.192413	0.000000	1.016143	0.498838	0.194853	-3.153885	-2.750477	1	1	0
5.271587	-0.007822	0.000000	1.025678	0.478513	-0.719750	0.321080	-0.099779	1	1	0
5.278563	0.097732	0.000000	1.008902	0.499534	-0.669941	-4.502484	-2.030231	-1	-1	0
5.278187	-0.002189	0.000000	1.021794	0.498831	-0.900745	-0.015271	-0.056203	1	1	0
5.285050	-0.142234	0.000000	1.016551	0.495613	-0.174779	-1.097858	-0.930132	-1	-1	0
5.281756	-0.141805	0.000000	1.019898	0.509324	0.712879	-0.585788	-2.785262	-1	-1	0
5.278434	-0.008637	0.000000	1.001621	0.496333	-0.538187	-0.805349	0.152988	-1	-1	0
5.261662	-0.119956	0.000000	1.020674	0.505451	-0.452205	-4.199276	0.000000	0	1	0
5.276707	-0.087073	0.000000	1.006979	0.505285	-0.100642	1.063877	0.000000	0	-1	0
5.270800	-0.170652	0.000000	1.028408	0.481056	-0.802926	-0.483030	0.000000	0	1	0
5.252003	0.173172	0.000000	1.048017	0.484484	-0.639558	0.348719	0.000000	0	1	0
5.281556	-0.176669	0.000000	1.021739	0.501189	0.535249	0.391419	0.000000	0	1	0
5.283126	-0.110630	0.000000	1.037963	0.496820	-0.887846	0.397104	0.000000	0	1	0
5.259855	-0.151978	0.000000	1.010426	0.505142	-0.549632	0.703663	0.000000	0	1	0
5.282290	-0.191418	0.000000	1.019405	0.496874	0.653204	0.572966	0.000000	0	1	0
5.272073	-0.167064	0.000000	1.042087	0.486126	-0.654008	-0.287114	0.000000	0	1	0
5.278612	-0.143604	0.000000	1.022556	0.496078	-0.750857	1.041138	0.000000	0	1	0
5.282007	-0.005258	0.000000	1.041841	0.504223	-0.831702	-2.963140	0.000000	0	1	0
5.261589	-0.049268	0.000000	1.029509	0.488188	0.520675	-4.369816	0.000000	0	1	0
5.261331	-0.173185	0.000000	1.024471	0.511615	0.271882	-0.264329	0.000000	0	1	0
5.279294	-0.171860	0.000000	1.018675	0.496083	0.957031	3.439109	0.000000	0	1	0
5.277828	-0.160046	0.000000	1.019175	0.497301	-0.169249	-5.017869	0.000000	0	1	0
5.274052	-0.154854	0.000000	1.045226	0.497874	-0.088510	-2.748776	0.000000	0	-1	0
5.269976	-0.052499	0.000000	1.010977	0.499987	-0.807583	-1.333979	0.000000	0	1	0
5.266063	-0.052115	0.000000	1.034975	0.494147	-0.457285	-2.738464	0.000000	0	1	0
5.283012	-0.108275	0.000000	1.039217	0.503727	-0.820460	1.090166	0.000000	0	1	0
5.278239	-0.181988	0.000000	1.004059	0.498533	0.752806	-1.668646	0.000000	0	-1	0
5.282424	-0.118447	0.000000	1.039382	0.499900	-0.841544	3.708624	0.000000	0	-1	0
5.256361	0.147345	0.000000	1.036000	0.486386	0.684507	-5.871872	0.000000	0	1	0
5.253472	0.166754	0.000000	1.008581	0.495753	-0.805111	-6.456244	0.000000	0	-1	0
5.284046	0.030614	0.000000	1.015600	0.493722	0.667088	11.804808	0.000000	0	1	0
5.273107	-0.098190	0.000000	1.019236	0.495020	-0.766473	7.130547	0.000000	0	1	0
5.273417	-0.117486	0.000000	1.017450	0.487869	-0.007136	0.419548	0.000000	0	1	0
5.270051	-0.096822	0.000000	1.040387	0.518095	-0.667837	-5.337211	0.000000	0	1	0
5.285708	-0.138796	0.000000	1.000307	0.482382	-0.637072	3.633145	0.000000	0	1	0
5.274802	-0.181369	0.000000	1.026184	0.511096	0.356737	-2.588201	0.000000	0	1	0
5.253459	0.001564	0.000000	1.007658	0.490163	0.164637	-6.389040	0.000000	0	-1	0
5.277965	-0.157805	0.000000	1.032434	0.500823	-0.344404	0.917855	0.000000	0	1	0
5.258979	-0.039520	0.000000	1.014665	0.480789	0.316980	-1.010557	0.000000	0	-1	0
5.260534	0.185195	0.000000	1.008898	0.491290	-0.505314	0.873096	0.000000	0	-1	0
5.282027	-0.146028	0.000000	1.012744	0.498220	0.631591	-0.266049	0.000000	0	1	0
5.281435	-0.135602	0.000000	1.018419	0.496039	0.631495	4.538072	0.000000	0	1	0
5.261662	0.076490	0.000000	1.024719	0.511871	0.098466	-1.595103	0.000000	0	1	0
5.252833	0.003991	0.000000	1.049736	0.485733	0.164478	8.998171	0.000000	0	1	0
5.276072	-0.159110	0.000000	1.034019	0.497261	-0.789439	-1.633736	0.000000	0	-1	0
5.260955	-0.198663	0.000000	1.011328	0.494526	0.414718	-1.969636	0.000000	0	1	0
5.256482	0.048587	0.000000	1.021748	0.493187	-0.157545	-4.021063	0.000000	0	-1	0
5.261214	-0.147710	0.000000	1.021382	0.487273	-0.756677	-0.261160	0.000000	0	-1	0
5.260790	-0.158689	0.000000	1.028685	0.501068	-0.566270	-0.269449	0.000000	0	1	0
5.264850	-0.015660	0.000000	1.022660	0.493122	-0.588286	0.501989	0.000000	0	-1	0
5.275749	-0.151639	0.000000	1.002142	0.496913	0.099105	-0.166078	0.000000	0	1	0
5.284901	-0.174306	0.000000	1.023711	0.510099	0.970940	-12.286876	0.000000	0	-1	0
5.273613	-0.148975	0.000000	1.018852	0.498282	-0.851948	-5.939422	0.000000	0	-1	0
5.273745	0.017416	0.000000	1.011981	0.495424	-0.757239	1.594240	0.000000	0	1	0
5.268890	0.023849	0.000000	1.046523	0.496497	0.526354	0.660294	0.000000	0	-1	0
5.261104	-0.126408	0.000000	1.026451	0.515476	0.413238	1.374894	0.000000	0	1	0
